816,-0.12,0.01,-0.02,4.42,1.2,8.46
,,,,,,
817,-0.15,0.03,-0.03,3.34,0.53,9.61
,,,,,,
818,-0.13,0,-0.03,4.29,1,8.57
,,,,,,
819,-0.13,0.04,-0.02,4.78,1.24,8.65
,,,,,,
820,-0.14,0.05,-0.02,3.95,1.56,9.13
,,,,,,
821,-0.12,0.04,-0.02,4.02,0.72,8.69
,,,,,,
822,-0.12,0.01,-0.01,4.34,0.84,8.19
,,,,,,
823,-0.11,0.03,-0.01,4.43,0.78,8.69
,,,,,,
824,-0.1,-0.01,-0.01,4.23,0.69,8.94
,,,,,,
825,-0.11,0.02,-0.01,4.38,1.26,8.9
,,,,,,
826,-0.14,0.04,-0.01,3.84,1.53,9.21
,,,,,,
827,-0.14,0.03,-0.02,3.83,0.85,9.11
,,,,,,
828,-0.13,0.05,-0.02,4.05,1.02,8.53
,,,,,,
829,-0.12,0.06,-0.01,3.72,0.42,8.76
,,,,,,
830,-0.12,0.04,-0.02,4.29,0.84,9.28
,,,,,,
831,-0.13,0.03,-0.02,4.09,0.62,9.1
,,,,,,
832,-0.13,0.01,-0.01,4.86,0.61,8.65
,,,,,,
833,-0.1,-0.01,0,4.24,0.69,8.95
,,,,,,
834,-0.07,0,0.01,4.36,0.87,9.02
,,,,,,
835,-0.1,0.06,0,4.55,1.88,9.22
,,,,,,
836,-0.15,0.06,-0.02,3.61,1.18,9.4
,,,,,,
837,-0.13,0.06,-0.02,3.81,0.78,9.73
,,,,,,
838,-0.1,0.05,-0.03,3.65,1.75,9.74
,,,,,,
839,-0.11,0.02,-0.03,4.4,0.9,8.18
,,,,,,
840,-0.13,-0.01,-0.04,3.7,1.22,9.3
,,,,,,
841,-0.14,0,-0.02,4.14,0.74,8.41
,,,,,,
842,-0.12,-0.01,-0.03,4.22,0.37,8.27
